PP;Blok;Condition;timestamp;Valence_rc;Arousal_rc;Dominance;Stress;MentalEffort;MentalDemand;PhysicalDemand;TemporalDemand;Effort;Performance_rc;Frustration;NasaTLX;HR;RMSSD;SCL;Squality;Sneutral;Shappy;Ssad;Sangry;Ssurprised;Sscared;Sdisgusted;Svalence;SyHeadOrientation;SxHeadOrientation;SzHeadOrientation;SmouthOpen;SleftEyeClosed;SrightEyeClosed;SleftEyebrowLowered;SleftEyebrowRaised;SrightEyebrowLowered;SrightEyebrowRaised;SgazeDirectionForward;SgazeDirectionLeft;SgazeDirectionRight;SAu01_InnerBrowRaiser;SAu02_OuterBrowRaiser;SAu04_BrowLowerer;SAu05_UpperLidRaiser;SAu06_CheekRaiser;SAu07_LidTightener;SAu09_NoseWrinkler;SAu10_UpperLipRaiser;SAu12_LipCornerPuller;SAu14_Dimpler;SAu15_LipCornerDepressor;SAu17_ChinRaiser;SAu20_LipStretcher;SAu23_LipTightener;SAu24_LipPressor;SAu25_LipsPart;SAu26_JawDrop;SAu27_MouthStretch;SAu43_EyesClosed;SnMouseAct;SnLeftClicked;SnRightClicked;SnDoubleClicked;SnWheel;SnDragged;SnMouseDistance;SnKeyStrokes;SnChars;SnSpecialKeys;SnDirectionKeys;SnErrorKeys;SnShortcutKeys;SnSpaces;SnAppChange;SnTabfocusChange;CharactersRatio;ErrorKeyRatio;avgDepthavg;leftShoulderAngleavg;rightShoulderAngleavg;leanAngleavg;HipCenter_SpineSpine_ShoulderCenteravg;Spine_ShoulderCenterShoulderCenter_Headavg;Spine_ShoulderCenterShoulderCenter_ShoulderLeftavg;Spine_ShoulderCenterShoulderCenter_ShoulderRightavg;ShoulderCenter_ShoulderLeftShoulderLeft_ElbowLeftavg;ShoulderLeft_ElbowLeftElbowLeft_WristLeftavg;ElbowLeft_WristLeftWristLeft_HandLeftavg;ShoulderCenter_ShoulderRightShoulderRight_ElbowRightavg;ShoulderRight_ElbowRightElbowRight_WristRightavg;ElbowRight_WristRightWristRight_HandRightavg;HipCenter_SpinePlaneZXAxisXavg;HipCenter_SpinePlaneXYAxisYavg;HipCenter_SpinePlaneYZAxisZavg;Spine_ShoulderCenterPlaneZXAxisXavg;Spine_ShoulderCenterPlaneXYAxisYavg;Spine_ShoulderCenterPlaneYZAxisZavg;ShoulderCenter_HeadPlaneZXAxisXavg;ShoulderCenter_HeadPlaneXYAxisYavg;ShoulderCenter_HeadPlaneYZAxisZavg;ShoulderCenter_ShoulderLeftPlaneZXAxisXavg;ShoulderCenter_ShoulderLeftPlaneXYAxisYavg;ShoulderCenter_ShoulderLeftPlaneYZAxisZavg;ShoulderCenter_ShoulderRightPlaneZXAxisXavg;ShoulderCenter_ShoulderRightPlaneXYAxisYavg;ShoulderCenter_ShoulderRightPlaneYZAxisZavg;ShoulderLeft_ElbowLeftPlaneZXAxisXavg;ShoulderLeft_ElbowLeftPlaneXYAxisYavg;ShoulderLeft_ElbowLeftPlaneYZAxisZavg;ElbowLeft_WristLeftPlaneZXAxisXavg;ElbowLeft_WristLeftPlaneXYAxisYavg;ElbowLeft_WristLeftPlaneYZAxisZavg;WristLeft_HandLeftPlaneZXAxisXavg;WristLeft_HandLeftPlaneXYAxisYavg;WristLeft_HandLeftPlaneYZAxisZavg;ShoulderRight_ElbowRightPlaneZXAxisXavg;ShoulderRight_ElbowRightPlaneXYAxisYavg;ShoulderRight_ElbowRightPlaneYZAxisZavg;ElbowRight_WristRightPlaneZXAxisXavg;ElbowRight_WristRightPlaneXYAxisYavg;ElbowRight_WristRightPlaneYZAxisZavg;WristRight_HandRightPlaneZXAxisXavg;WristRight_HandRightPlaneXYAxisYavg;WristRight_HandRightKinectZAxisavg;avgDepthstdv;leftShoulderAnglestdv;rightShoulderAnglestdv;leanAnglestdv;HipCenter_SpineSpine_ShoulderCenterstdv;Spine_ShoulderCenterShoulderCenter_Headstdv;Spine_ShoulderCenterShoulderCenter_ShoulderLeftstdv;Spine_ShoulderCenterShoulderCenter_ShoulderRightstdv;ShoulderCenter_ShoulderLeftShoulderLeft_ElbowLeftstdv;ShoulderLeft_ElbowLeftElbowLeft_WristLeftstdv;ElbowLeft_WristLeftWristLeft_HandLeftstdv;ShoulderCenter_ShoulderRightShoulderRight_ElbowRightstdv;ShoulderRight_ElbowRightElbowRight_WristRightstdv;ElbowRight_WristRightWristRight_HandRightstdv;HipCenter_SpinePlaneZXAxisXstdv;HipCenter_SpinePlaneXYAxisYstdv;HipCenter_SpinePlaneYZAxisZstdv;Spine_ShoulderCenterPlaneZXAxisXstdv;Spine_ShoulderCenterPlaneXYAxisYstdv;Spine_ShoulderCenterPlaneYZAxisZstdv;ShoulderCenter_HeadPlaneZXAxisXstdv;ShoulderCenter_HeadPlaneXYAxisYstdv;ShoulderCenter_HeadPlaneYZAxisZstdv;ShoulderCenter_ShoulderLeftPlaneZXAxisXstdv;ShoulderCenter_ShoulderLeftPlaneXYAxisYstdv;ShoulderCenter_ShoulderLeftPlaneYZAxisZstdv;ShoulderCenter_ShoulderRightPlaneZXAxisXstdv;ShoulderCenter_ShoulderRightPlaneXYAxisYstdv;ShoulderCenter_ShoulderRightPlaneYZAxisZstdv;ShoulderLeft_ElbowLeftPlaneZXAxisXstdv;ShoulderLeft_ElbowLeftPlaneXYAxisYstdv;ShoulderLeft_ElbowLeftPlaneYZAxisZstdv;ElbowLeft_WristLeftPlaneZXAxisXstdv;ElbowLeft_WristLeftPlaneXYAxisYstdv;ElbowLeft_WristLeftPlaneYZAxisZstdv;WristLeft_HandLeftPlaneZXAxisXstdv;WristLeft_HandLeftPlaneXYAxisYstdv;WristLeft_HandLeftPlaneYZAxisZstdv;ShoulderRight_ElbowRightPlaneZXAxisXstdv;ShoulderRight_ElbowRightPlaneXYAxisYstdv;ShoulderRight_ElbowRightPlaneYZAxisZstdv;ElbowRight_WristRightPlaneZXAxisXstdv;ElbowRight_WristRightPlaneXYAxisYstdv;ElbowRight_WristRightPlaneYZAxisZstdv;WristRight_HandRightPlaneZXAxisXstdv;WristRight_HandRightPlaneXYAxisYstdv;WristRight_HandRightKinectZAxisstdv
PP18;2;I;20121019T110400000;7;5;5;4,6;6,5;5,8;2,3;5,2;5,2;6,7;3,2;52,5;70;0,048629;202,813998;0,90791;0,948381;0,018652;0,000679;0,049058;0,003009;0,000112;0,001855;-0,030406;-25,135632;-12,399798;4,321551;0;0;0;0,020833;0,066667;0,033333;0;0,354167;0,629167;0;0;0;0;0;0;0,066667;0;0,004167;0;0,016667;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;27622,42458;116;66;50;0;19;0;15;11;1;0,568966;0,234568;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
PP18;2;I;20121019T110500000;7;5;5;4,6;6,5;5,8;2,3;5,2;5,2;6,7;3,2;52,5;78;0,036062;201,572822;0,906056;0,886977;0,015065;0,003279;0,041059;0,012341;0,000317;0,01403;-0,039158;-18,923487;-12,595078;2,861494;0,061135;0,030568;0;0,048035;0;0,0131;0;0,419214;0,50655;0;0;0;0,061135;0,0131;0;0,157205;0,017467;0,091703;0;0;0,004367;0;0,039301;0;0;0,122271;0;0;0,043668;0;0;0;0;0;0;0;166;106;60;17;11;12;21;6;1;0,638554;0,086614;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
PP18;2;I;20121019T110600000;7;5;5;4,6;6,5;5,8;2,3;5,2;5,2;6,7;3,2;52,5;75;0,037878;202,171507;0,897253;0,880364;0,024143;0,008858;0,059454;0,004845;0,000214;0,007247;-0,046162;-21,846999;-12,735835;4,475854;0,070352;0,030151;0,060302;0,155779;0,035176;0,120603;0,025126;0,41206;0,512563;0,020101;0;0,070352;0,035176;0,005025;0;0,070352;0;0,221106;0;0,145729;0,005025;0,055276;0,030151;0;0;0,125628;0;0;0,085427;8;5;0;1;0;1;4790,828247;149;95;54;2;15;3;20;7;1;0,637584;0,130435;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
PP18;2;I;20121019T110700000;7;5;5;4,6;6,5;5,8;2,3;5,2;5,2;6,7;3,2;52,5;75;0,038154;200,844452;0,91522;0,842165;0,024808;0,007318;0,022038;0,00581;0,000269;0,005408;-0,004146;-18,456278;-11,863038;2,258393;0,009091;0,031818;0,022727;0,181818;0,013636;0,045455;0;0,413636;0,527273;0,004545;0;0,054545;0,068182;0;0;0,063636;0,072727;0,077273;0;0,077273;0,104545;0,136364;0;0,045455;0;0,013636;0;0;0,054545;24;14;2;2;2;2;17209,24333;65;35;30;0;6;3;5;9;7;0,538462;0,15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
PP18;2;I;20121019T110800000;7;5;5;4,6;6,5;5,8;2,3;5,2;5,2;6,7;3,2;52,5;76;0,037115;193,083793;0,890056;0,914725;0,007907;0,002962;0,065331;0,005862;0,00024;0,002614;-0,057596;-23,586939;-11,017476;4,364741;0;0,041841;0;0,196653;0;0,096234;0;0,443515;0,514644;0;0;0;0;0;0;0,016736;0;0;0;0,209205;0,050209;0;0;0;0;0;0;0;0,004184;27;13;2;0;1;5;21003,65014;71;39;32;0;3;1;8;11;2;0,549296;0,06383;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
PP18;2;I;20121019T110900000;7;5;5;4,6;6,5;5,8;2,3;5,2;5,2;6,7;3,2;52,5;70;0,039961;190,461499;0,896592;0,8955;0,007856;0,003531;0,055101;0,005899;0,000674;0,003986;-0,049512;-19,163354;-11,295433;4,219598;0,061404;0,04386;0;0,175439;0;0,030702;0,035088;0,425439;0,526316;0;0,035088;0;0,013158;0,004386;0;0,017544;0,02193;0,061404;0;0,214912;0,013158;0,017544;0,004386;0;0;0,105263;0;0;0,004386;10;10;0;0;0;0;6472,986651;100;64;36;0;4;1;12;19;1;0,64;0,052632;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
PP18;2;I;20121019T111000000;7;5;5;4,6;6,5;5,8;2,3;5,2;5,2;6,7;3,2;52,5;72;0,038567;190,48601;0,894491;0,869921;0,00935;0,001132;0,11255;0,004547;0,000181;0,003031;-0,103834;-22,929432;-14,88666;7,013596;0;0,016736;0;0,066946;0;0,033473;0;0,046025;0,912134;0;0;0;0,012552;0;0;0,025105;0,004184;0,025105;0;0,041841;0;0;0,020921;0;0;0;0;0;0,004184;6;3;1;0;0;1;427,372797;132;86;46;1;7;2;13;15;5;0,651515;0,070707;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
PP18;2;I;20121019T111100000;7;5;5;4,6;6,5;5,8;2,3;5,2;5,2;6,7;3,2;52,5;NaN;NaN;183,515797;0,923423;0,821375;0,024341;0,009126;0,027172;0,006849;0,000521;0,008921;-0,016145;-16,701995;-8,62307;1,899315;0,059406;0,084158;0,00495;0,331683;0;0,183168;0;0,564356;0,326733;0,00495;0;0;0,257426;0,168317;0;0,128713;0,054455;0,049505;0;0;0,09901;0,00495;0,193069;0;0;0,09901;0;0;0,237624;5;3;1;0;1;0;35119,22645;148;102;46;1;11;3;17;3;3;0,689189;0,092437;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
PP18;2;I;20121019T111200000;7;5;5;4,6;6,5;5,8;2,3;5,2;5,2;6,7;3,2;52,5;73;0,03681;180,731685;0,90821;0,872747;0,017882;0,006181;0,044689;0,003658;0,000099;0,012402;-0,036321;-20,51117;-9,706095;3,285969;0;0,066667;0,022222;0,182222;0;0,151111;0;0,524444;0,351111;0,022222;0;0;0,013333;0,053333;0;0,195556;0,182222;0,013333;0;0,035556;0,048889;0,275556;0,097778;0;0,004444;0;0;0;0,048889;6;3;1;0;0;1;4380,584707;192;135;57;0;9;2;23;5;1;0,703125;0,056962;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
PP18;2;I;20121019T111300000;7;5;5;4,6;6,5;5,8;2,3;5,2;5,2;6,7;3,2;52,5;72;0,041152;181,867731;0,924077;0,911688;0,02156;0,002487;0,069728;0,002987;0,000176;0,003147;-0,048817;-22,63124;-10,572075;6,239272;0;0,025;0;0,154167;0;0,0125;0;0,516667;0,425;0;0;0;0;0,004167;0;0,225;0;0,008333;0;0,0125;0;0;0;0;0;0;0;0;0,008333;7;4;1;0;0;1;4705,503646;166;104;62;7;13;8;22;4;2;0,626506;0,103175;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
PP18;2;I;20121019T111400000;7;5;5;4,6;6,5;5,8;2,3;5,2;5,2;6,7;3,2;52,5;75;0,044356;181,515744;0,911635;0,881132;0,026209;0,002931;0,053945;0,003524;0,000124;0,004731;-0,029712;-20,819268;-9,6474;1,300961;0,012605;0,012605;0,033613;0,07563;0,004202;0,071429;0;0,605042;0,302521;0,046218;0;0;0,021008;0,008403;0;0,235294;0,02521;0,042017;0;0,054622;0,012605;0;0;0;0;0,016807;0;0;0,012605;4;3;1;0;0;0;2750,458648;233;149;84;9;14;2;29;4;1;0,639485;0,078652;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
PP18;2;I;20121019T111500000;7;5;5;4,6;6,5;5,8;2,3;5,2;5,2;6,7;3,2;52,5;74;0,041162;177,522317;0,910613;0,903458;0,023176;0,001345;0,037561;0,007592;0,000394;0,009414;-0,020024;-16,001563;-12,293481;1,151169;0,096257;0,048128;0,080214;0,117647;0,048128;0,016043;0;0,540107;0,363636;0,005348;0;0;0,032086;0;0;0,122995;0,005348;0,112299;0;0,010695;0;0;0,02139;0;0;0,139037;0,106952;0;0,112299;14;10;0;2;2;0;10615,72582;47;12;35;25;1;5;3;8;4;0,255319;0,066667;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
PP18;3;R;20121019T113000000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;265,600598;0,90079;0,576258;0,118276;0,014171;0,044192;0,004684;0,000324;0,021052;0,049493;-19,697511;-7,179353;-1,728076;0,034783;0,065217;0,043478;0,265217;0,021739;0,2;0;0,704348;0,056522;0,013043;0;0;0;0,034783;0,073913;0,56087;0,004348;0,526087;0;0,082609;0,043478;0,043478;0;0,021739;0;0,065217;0;0,047826;0,178261;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2113,438714;-125,134205;123,141093;91,727577;156,326105;166,499484;60,526961;52,844526;140,660457;76,585934;159,43222;133,146979;71,215204;165,33779;-5,431483;-8,97536;69,639475;-134,907279;-4,014774;91,727577;-71,018312;3,322695;101,069866;-162,319006;-125,134205;-114,488347;3,622965;123,141093;-83,452918;-136,946607;-165,214781;-106,666453;-33,502305;80,699008;-40,195428;-34,641269;68,507762;145,219952;-20,759546;159,93131;-104,697546;-136,805178;-73,316349;11,404074;-125,791264;-54,443389;3,863362;27,416285;1,721171;8,116438;1,516287;19,443212;4,160777;3,460176;9,27104;9,289895;15,783265;7,958504;7,886819;20,675247;21,471903;125,154173;3,351326;21,216311;68,070989;1,728735;1,516287;27,443164;4,311667;5,257874;2,247276;1,721171;4,24038;2,474638;8,116438;4,88974;36,405072;9,914074;13,469563;13,771152;32,654783;133,807515;6,644159;16,806886;45,656233;33,792328;26,948912;18,514758;12,762372;29,306397;146,868469;51,107894;76,796122;140,406369
PP18;3;R;20121019T113100000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;67;0,058881;259,889812;0,9094;0,848414;0,038681;0,001441;0,110931;0,003939;0,00055;0,002125;-0,073124;-22,142851;-7,829247;-2,084016;0,058559;0,022523;0,018018;0,333333;0;0,018018;0;0,864865;0,076577;0;0;0;0,013514;0;0;0,094595;0;0;0;0;0;0;0,027027;0,013514;0;0,157658;0;0;0,072072;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2122,01589;-126,875087;113,636065;91,047147;137,482004;164,848127;59,276033;61,514589;153,291435;87,719841;143,979542;127,628208;15,922536;177,473051;106,231955;-14,4768;48,518719;-163,865347;-4,867511;91,047147;-80,772458;1,18262;104,457448;-163,273267;-126,875087;-111,778674;5,107266;113,636065;-78,307643;-151,03723;-154,272979;-105,032763;-20,572868;108,571751;-132,797748;-42,786906;84,935771;112,963136;-9,95667;165,559994;-92,2764;-141,716786;-16,031395;103,982632;-148,054504;-16,048075;101,633226;22,557794;0,994535;2,242955;0,964739;1,77259;6,157994;1,643071;2,079775;2,812467;11,710724;10,904079;3,523204;4,898998;1,580075;1,42057;1,494775;1,949505;28,398979;1,194815;0,964739;30,230502;3,182293;6,719252;1,614724;0,994535;1,834835;1,34587;2,242955;3,617055;4,047357;1,488037;2,523721;7,260518;12,462865;47,432314;10,22052;6,456899;130,257229;11,436982;2,790799;2,094171;9,237335;3,63987;6,735431;11,834226;3,715964;6,931145
PP18;3;R;20121019T113200000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;72;0,051688;276,715289;0,912918;0,729939;0,090474;0,001063;0,127171;0,003671;0,001325;0,003788;-0,038684;-28,372994;-7,783434;-5,414269;0,033333;0,004167;0,0125;0,158333;0,033333;0,104167;0;0,9125;0,008333;0;0;0;0;0,0125;0,191667;0,208333;0;0,120833;0;0;0;0;0;0,008333;0;0,058333;0;0,129167;0,004167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2122,83315;-128,163098;114,759226;91,149373;137,691976;166,072214;58,875647;59,563043;154,177167;85,913346;159,840417;130,74897;11,655134;176,715302;107,049534;-15,108296;48,71873;-138,069386;-5,669108;91,149373;-82,722917;0,367257;103,345537;-162,668241;-128,163098;-111,65413;4,133345;114,759226;-81,056562;-149,751926;-154,691228;-105,569211;-18,355332;106,989281;-142,314999;-34,013625;94,947806;-108,203546;-7,276095;163,684504;-92,058828;-147,919029;-14,035856;99,25113;-150,353736;-13,6117;96,068444;22,589808;0,238414;2,184106;0,979759;1,494132;4,287857;0,885494;1,662524;2,48214;15,32193;17,771103;3,619176;2,884534;2,091926;1,083919;1,306952;1,728833;94,463929;0,812291;0,979759;35,814373;1,376947;4,720928;NaN;0,238414;0,393603;0,811872;2,184106;1,531229;2,945251;1,398662;2,591692;9,654169;16,365902;15,404075;27,343861;45,497309;110,053524;5,330499;3,169784;1,673699;5,452169;2,838477;3,269055;47,788075;2,59122;2,958849
